user_id,rank,exposure,artist,user_country,user_age,user_gender,artist_country,artist_gender,language,popularity_bin
742,7,0.3333333333333333,Ariana Grande,BR,20,f,US,Female,en,high
742,8,0.31546487678572877,Ariana Grande,BR,20,f,US,Female,en,high
742,9,0.3010299956639812,Jessie J,BR,20,f,UK,Female,en,high
742,10,0.2890648263178879,Robyn,BR,20,f,SE,Female,en,high
767,1,1.0,Vitalic,RU,24,m,FR,Male,en,high
767,2,0.6309297535714575,IAMX,RU,24,m,DE,Male,en,high
767,3,0.5,Noisestorm,RU,24,m,IE,Male,en,high
767,4,0.43067655807339306,Lisa Miskovsky,RU,24,m,SE,Female,en,high
767,5,0.38685280723454163,Carpenter Brut,RU,24,m,FR,Male,no_lyrics,high
767,6,0.3562071871080222,Timmy Trumpet,RU,24,m,AU,Male,en,high
767,7,0.3333333333333333,Serj Tankian,RU,24,m,US,Male,en,high
767,8,0.31546487678572877,Marilyn Manson,RU,24,m,US,Male,en,high
767,9,0.3010299956639812,Red,RU,24,m,PL,Male,en,high
767,10,0.2890648263178879,Marilyn Manson,RU,24,m,US,Male,en,high
37,1,1.0,Ariana Grande,US,32,f,US,Female,en,high
37,2,0.6309297535714575,Ariana Grande,US,32,f,US,Female,en,high
37,3,0.5,Ariana Grande,US,32,f,US,Female,en,high
37,4,0.43067655807339306,Ariana Grande,US,32,f,US,Female,en,high
37,5,0.38685280723454163,Daniel Avery,US,32,f,UK,Male,no_lyrics,high
37,6,0.3562071871080222,Mariah Carey,US,32,f,US,Female,en,high
37,7,0.3333333333333333,Pedro Sampaio,US,32,f,BR,Male,pt,high
37,8,0.31546487678572877,Taylor Swift,US,32,f,US,Female,en,high
37,9,0.3010299956639812,Ariana Grande,US,32,f,US,Female,en,high
37,10,0.2890648263178879,James Blake,US,32,f,UK,Male,en,high
777,1,1.0,IAMX,RU,28,m,DE,Male,en,high
777,2,0.6309297535714575,Queen,RU,28,m,JP,Female,en,high
777,3,0.5,Michael Jackson,RU,28,m,US,Male,en,high
777,4,0.43067655807339306,Ry x,RU,28,m,AU,Male,en,high
777,5,0.38685280723454163,Four Tet,RU,28,m,UK,Male,no_lyrics,high
777,6,0.3562071871080222,Apparat,RU,28,m,DE,Male,en,high
777,7,0.3333333333333333,Mariza,RU,28,m,PT,Female,pt,low
777,8,0.31546487678572877,IAMX,RU,28,m,DE,Male,en,high
777,9,0.3010299956639812,Marilyn Manson,RU,28,m,US,Male,en,high
777,10,0.2890648263178879,John Maus,RU,28,m,US,Male,en,high
294,1,1.0,Ed Sheeran,FI,21,m,UK,Male,en,high
294,2,0.6309297535714575,Sia,FI,21,m,AU,Female,en,high
294,3,0.5,Ariana Grande,FI,21,m,US,Female,en,high
294,4,0.43067655807339306,Adele,FI,21,m,UK,Female,en,high
294,5,0.38685280723454163,Taylor Swift,FI,21,m,US,Female,en,high
294,6,0.3562071871080222,Shawn Mendes,FI,21,m,CA,Male,en,high
294,7,0.3333333333333333,Sia,FI,21,m,AU,Female,en,high
294,8,0.31546487678572877,Ariana Grande,FI,21,m,US,Female,en,high
294,9,0.3010299956639812,Avril Lavigne,FI,21,m,CA,Female,en,high
294,10,0.2890648263178879,Taylor Swift,FI,21,m,US,Female,en,high
366,1,1.0,Aldous Harding,FI,19,f,NZ,Female,en,high
366,2,0.6309297535714575,Thom Yorke,FI,19,f,UK,Male,,high
366,3,0.5,Travis Scott,FI,19,f,US,Male,en,high
366,4,0.43067655807339306,Lana Del Rey,FI,19,f,US,Female,en,high
366,5,0.38685280723454163,John Maus,FI,19,f,US,Male,en,high
366,6,0.3562071871080222,Four Tet,FI,19,f,UK,Male,no_lyrics,high
366,7,0.3333333333333333,Kurt Vile,FI,19,f,US,Male,en,high
366,8,0.31546487678572877,John Maus,FI,19,f,US,Male,en,high
366,9,0.3010299956639812,Charlotte Day Wilson,FI,19,f,CA,Female,en,high
366,10,0.2890648263178879,Björk,FI,19,f,IS,Female,en,high
831,1,1.0,Moby,AT,21,m,US,Male,en,high
831,2,0.6309297535714575,Mr.Kitty,AT,21,m,US,Male,en,high
831,3,0.5,Vitalic,AT,21,m,FR,Male,en,high
831,4,0.43067655807339306,Marilyn Manson,AT,21,m,US,Male,en,high
831,5,0.38685280723454163,Carpenter Brut,AT,21,m,FR,Male,no_lyrics,high
831,6,0.3562071871080222,Grimes,AT,21,m,CA,Female,en,high
831,7,0.3333333333333333,Aaron Smith,AT,21,m,US,Male,en,high
831,8,0.31546487678572877,Britney Spears,AT,21,m,US,Female,en,high
831,9,0.3010299956639812,Britney Spears,AT,21,m,US,Female,en,high
831,10,0.2890648263178879,Moby,AT,21,m,US,Male,en,high
764,1,1.0,Shawn Mendes,PL,25,m,CA,Male,en,high
764,2,0.6309297535714575,Ed Sheeran,PL,25,m,UK,Male,en,high
764,3,0.5,Sia,PL,25,m,AU,Female,en,high
764,4,0.43067655807339306,Ariana Grande,PL,25,m,US,Female,en,high
764,5,0.38685280723454163,Bryan Adams,PL,25,m,CA,Male,en,high
764,6,0.3562071871080222,Britney Spears,PL,25,m,US,Female,en,high
764,7,0.3333333333333333,Britney Spears,PL,25,m,US,Female,en,high
764,8,0.31546487678572877,Miley Cyrus,PL,25,m,US,Non-binary,en,high
764,9,0.3010299956639812,Adele,PL,25,m,UK,Female,en,high
764,10,0.2890648263178879,Tracy Chapman,PL,25,m,US,Female,en,high
381,1,1.0,Jenny Lewis,RS,40,f,US,Female,en,high
381,2,0.6309297535714575,Jeff Buckley,RS,40,f,US,Male,en,high
381,3,0.5,Jenny Lewis,RS,40,f,US,Female,en,high
381,4,0.43067655807339306,Björk,RS,40,f,IS,Female,en,high
381,5,0.38685280723454163,Four Tet,RS,40,f,UK,Male,no_lyrics,high
381,6,0.3562071871080222,Bat for Lashes,RS,40,f,UK,Female,en,high
381,7,0.3333333333333333,Grimes,RS,40,f,CA,Female,en,high
381,8,0.31546487678572877,PJ Harvey,RS,40,f,UK,Female,en,high
381,9,0.3010299956639812,Lush,RS,40,f,FI,Male,en,high
381,10,0.2890648263178879,John Maus,RS,40,f,US,Male,en,high
389,1,1.0,FELIX SANDMAN,ES,28,m,SE,Male,en,mid
389,2,0.6309297535714575,James Arthur,ES,28,m,UK,Male,en,high
389,3,0.5,Adele,ES,28,m,UK,Female,en,high
389,4,0.43067655807339306,Ed Sheeran,ES,28,m,UK,Male,en,high
389,5,0.38685280723454163,Nicki Minaj,ES,28,m,US,Female,en,high
389,6,0.3562071871080222,Ed Sheeran,ES,28,m,UK,Male,en,high
389,7,0.3333333333333333,Clara Nunes,ES,28,m,BR,Female,pt,high
389,8,0.31546487678572877,Justin Bieber,ES,28,m,CA,Male,en,high
389,9,0.3010299956639812,Jesse McCartney,ES,28,m,US,Male,en,high
389,10,0.2890648263178879,Justin Bieber,ES,28,m,CA,Male,en,high
844,1,1.0,Weyes Blood,AT,19,m,US,Female,en,high
844,2,0.6309297535714575,Weyes Blood,AT,19,m,US,Female,en,high
844,3,0.5,Weyes Blood,AT,19,m,US,Female,en,high
844,4,0.43067655807339306,Aldous Harding,AT,19,m,NZ,Female,en,high
844,5,0.38685280723454163,Oneohtrix Point Never,AT,19,m,US,Male,no_lyrics,high
844,6,0.3562071871080222,Snail Mail,AT,19,m,US,Female,en,high
844,7,0.3333333333333333,Jessica Pratt,AT,19,m,US,Female,en,high
844,8,0.31546487678572877,Snail Mail,AT,19,m,US,Female,en,high
844,9,0.3010299956639812,Jessica Pratt,AT,19,m,US,Female,en,high
844,10,0.2890648263178879,Weyes Blood,AT,19,m,US,Female,en,high
82,1,1.0,Bryan Adams,RU,26,m,CA,Male,en,high
82,2,0.6309297535714575,Corinne Bailey Rae,RU,26,m,UK,Female,en,high
82,3,0.5,Haddaway,RU,26,m,DE,Male,en,high
82,4,0.43067655807339306,Ed Sheeran,RU,26,m,UK,Male,en,high
82,5,0.38685280723454163,Billy Joel,RU,26,m,US,Male,en,high
82,6,0.3562071871080222,Shawn Mendes,RU,26,m,CA,Male,en,high
82,7,0.3333333333333333,Norah Jones,RU,26,m,US,Female,en,high
82,8,0.31546487678572877,Avril Lavigne,RU,26,m,CA,Female,en,high
82,9,0.3010299956639812,Roy Orbison,RU,26,m,US,Male,en,high
82,10,0.2890648263178879,Jess Glynne,RU,26,m,UK,Female,en,high
884,1,1.0,Kacey Musgraves,RU,17,m,US,Female,en,high
884,2,0.6309297535714575,Kacey Musgraves,RU,17,m,US,Female,en,high
884,3,0.5,Mr.Kitty,RU,17,m,US,Male,en,high
884,4,0.43067655807339306,Princess Chelsea,RU,17,m,NZ,Female,,high
884,5,0.38685280723454163,Weyes Blood,RU,17,m,US,Female,en,high
884,6,0.3562071871080222,Carpenter Brut,RU,17,m,FR,Male,no_lyrics,high
884,7,0.3333333333333333,Snail Mail,RU,17,m,US,Female,en,high
884,8,0.31546487678572877,Grimes,RU,17,m,CA,Female,en,high
884,9,0.3010299956639812,Weyes Blood,RU,17,m,US,Female,en,high
884,10,0.2890648263178879,Weyes Blood,RU,17,m,US,Female,en,high
560,1,1.0,Hozier,SK,22,f,IE,Male,en,high
560,2,0.6309297535714575,Hozier,SK,22,f,IE,Male,en,high
560,3,0.5,Emilie Autumn,SK,22,f,US,Female,en,high
560,4,0.43067655807339306,James Blake,SK,22,f,UK,Male,en,high
560,5,0.38685280723454163,Tycho,SK,22,f,US,Male,no_lyrics,high
560,6,0.3562071871080222,James Blake,SK,22,f,UK,Male,en,high
560,7,0.3333333333333333,Kurt Vile,SK,22,f,US,Male,en,high
560,8,0.31546487678572877,Ry x,SK,22,f,AU,Male,en,high
560,9,0.3010299956639812,Ry x,SK,22,f,AU,Male,en,high
560,10,0.2890648263178879,Christina Perri,SK,22,f,US,Female,en,high
240,1,1.0,Peter Bradley Adams,DE,25,m,US,Male,en,high
240,2,0.6309297535714575,Jack Johnson,DE,25,m,US,Male,,high
240,3,0.5,James Vincent McMorrow,DE,25,m,IE,Male,en,high
240,4,0.43067655807339306,Chris Stapleton,DE,25,m,US,Male,en,high
240,5,0.38685280723454163,Susan Tedeschi,DE,25,m,US,Female,en,mid
240,6,0.3562071871080222,Teitur,DE,25,m,DK,Male,no_lyrics,low
240,7,0.3333333333333333,Chris Stapleton,DE,25,m,US,Male,en,high
240,8,0.31546487678572877,Chase Rice,DE,25,m,US,Male,en,high
240,9,0.3010299956639812,Ane Brun,DE,25,m,NO,Female,en,high
240,10,0.2890648263178879,Chris Stapleton,DE,25,m,US,Male,en,high
308,1,1.0,Britney Spears,AU,27,f,US,Female,en,high
308,2,0.6309297535714575,Ghost,AU,27,f,UK,Male,en,high
308,3,0.5,Sia,AU,27,f,AU,Female,en,high
308,4,0.43067655807339306,Britney Spears,AU,27,f,US,Female,en,high
308,5,0.38685280723454163,Michael Sembello,AU,27,f,US,Male,no_lyrics,high
308,6,0.3562071871080222,Seal,AU,27,f,UK,Male,en,high
308,7,0.3333333333333333,Chuck Berry,AU,27,f,US,Male,en,high
308,8,0.31546487678572877,Sia,AU,27,f,AU,Female,en,high
308,9,0.3010299956639812,Lorde,AU,27,f,NZ,Female,en,high
308,10,0.2890648263178879,Edwyn Collins,AU,27,f,UK,Male,en,high
578,1,1.0,Britney Spears,US,26,m,US,Female,en,high
578,2,0.6309297535714575,Britney Spears,US,26,m,US,Female,en,high
578,3,0.5,Duncan Laurence,US,26,m,NL,Male,en,high
578,4,0.43067655807339306,Laura Branigan,US,26,m,US,Female,en,high
578,5,0.38685280723454163,Michael Sembello,US,26,m,US,Male,no_lyrics,high
578,6,0.3562071871080222,Michael Jackson,US,26,m,US,Male,en,high
578,7,0.3333333333333333,Haddaway,US,26,m,DE,Male,en,high
578,8,0.31546487678572877,Michael Jackson,US,26,m,US,Male,en,high
578,9,0.3010299956639812,Gwen Stefani,US,26,m,US,Female,en,high
578,10,0.2890648263178879,Michael Jackson,US,26,m,US,Male,en,high
323,1,1.0,Ariana Grande,IE,36,m,US,Female,en,high
323,2,0.6309297535714575,James Blake,IE,36,m,UK,Male,en,high
323,3,0.5,James Blake,IE,36,m,UK,Male,en,high
323,4,0.43067655807339306,Britney Spears,IE,36,m,US,Female,en,high
323,5,0.38685280723454163,Michael Sembello,IE,36,m,US,Male,no_lyrics,high
323,6,0.3562071871080222,Britney Spears,IE,36,m,US,Female,en,high
323,7,0.3333333333333333,Avril Lavigne,IE,36,m,CA,Female,en,high
323,8,0.31546487678572877,Toro y Moi,IE,36,m,US,Male,en,high
323,9,0.3010299956639812,Travis Scott,IE,36,m,US,Male,en,high
323,10,0.2890648263178879,Adele,IE,36,m,UK,Female,en,high
292,1,1.0,Devin Townsend,SI,19,m,CA,Male,en,high
292,2,0.6309297535714575,Rush,SI,19,m,US,Male,en,high
292,3,0.5,Rush,SI,19,m,US,Male,en,high
292,4,0.43067655807339306,Rush,SI,19,m,US,Male,en,high
292,5,0.38685280723454163,Tarja,SI,19,m,FI,Female,,high
292,6,0.3562071871080222,Devin Townsend,SI,19,m,CA,Male,en,high
292,7,0.3333333333333333,Rush,SI,19,m,US,Male,en,high
292,8,0.31546487678572877,Rush,SI,19,m,US,Male,en,high
292,9,0.3010299956639812,Suede,SI,19,m,US,Female,en,high
292,10,0.2890648263178879,Rush,SI,19,m,US,Male,en,high
344,1,1.0,Beck,IT,24,f,DK,Male,en,high
344,2,0.6309297535714575,Taylor Swift,IT,24,f,US,Female,en,high
344,3,0.5,Kelly Clarkson,IT,24,f,US,Female,en,high
344,4,0.43067655807339306,Charlie Puth,IT,24,f,US,Male,en,high
344,5,0.38685280723454163,Teen Daze,IT,24,f,CA,Male,no_lyrics,mid
344,6,0.3562071871080222,Ariana Grande,IT,24,f,US,Female,en,high
344,7,0.3333333333333333,David Cook,IT,24,f,US,Male,en,mid
344,8,0.31546487678572877,Sampha,IT,24,f,UK,Male,en,high
344,9,0.3010299956639812,Taylor Swift,IT,24,f,US,Female,en,high
344,10,0.2890648263178879,Kelly Clarkson,IT,24,f,US,Female,en,high
479,1,1.0,Aldous Harding,NL,22,m,NZ,Female,en,high
479,2,0.6309297535714575,Thom Yorke,NL,22,m,UK,Male,,high
479,3,0.5,Snail Mail,NL,22,m,US,Female,en,high
479,4,0.43067655807339306,Julia Holter,NL,22,m,US,Female,en,high
479,5,0.38685280723454163,Jessica Pratt,NL,22,m,US,Female,en,high
479,6,0.3562071871080222,Four Tet,NL,22,m,UK,Male,no_lyrics,high
479,7,0.3333333333333333,James Blake,NL,22,m,UK,Male,en,high
479,8,0.31546487678572877,Grimes,NL,22,m,CA,Female,en,high
479,9,0.3010299956639812,Toro y Moi,NL,22,m,US,Male,en,high
479,10,0.2890648263178879,Twin Shadow,NL,22,m,US,Male,en,high
691,1,1.0,Amanda Palmer,CA,25,m,US,Female,en,high
691,2,0.6309297535714575,Dido,CA,25,m,UK,Female,en,high
691,3,0.5,David Bowie,CA,25,m,UK,Male,en,high
691,4,0.43067655807339306,The Kinks,CA,25,m,US,Male,en,high
691,5,0.38685280723454163,C418,CA,25,m,DE,Male,no_lyrics,mid
691,6,0.3562071871080222,David Bowie,CA,25,m,UK,Male,en,high
691,7,0.3333333333333333,Fever Ray,CA,25,m,SE,Non-binary,en,high
691,8,0.31546487678572877,Fever Ray,CA,25,m,SE,Non-binary,en,high
691,9,0.3010299956639812,Leonard Cohen,CA,25,m,CA,Male,en,high
691,10,0.2890648263178879,David Bowie,CA,25,m,UK,Male,en,high
185,1,1.0,Billy Joel,NL,22,m,US,Male,en,high
185,2,0.6309297535714575,Haddaway,NL,22,m,DE,Male,en,high
185,3,0.5,Chuck Berry,NL,22,m,US,Male,en,high
185,4,0.43067655807339306,Corinne Bailey Rae,NL,22,m,UK,Female,en,high
185,5,0.38685280723454163,Michael Sembello,NL,22,m,US,Male,no_lyrics,high
185,6,0.3562071871080222,Vanessa Carlton,NL,22,m,US,Female,en,high
185,7,0.3333333333333333,Seal,NL,22,m,UK,Male,en,high
185,8,0.31546487678572877,Neil Diamond,NL,22,m,US,Male,en,high
185,9,0.3010299956639812,Nik Kershaw,NL,22,m,UK,Male,en,high
185,10,0.2890648263178879,Roy Orbison,NL,22,m,US,Male,en,high
537,1,1.0,Britney Spears,UK,22,m,US,Female,en,high
537,2,0.6309297535714575,Ariana Grande,UK,22,m,US,Female,en,high
537,3,0.5,Britney Spears,UK,22,m,US,Female,en,high
537,4,0.43067655807339306,Chris Isaak,UK,22,m,US,Male,en,high
537,5,0.38685280723454163,deadmau5,UK,22,m,CA,Male,no_lyrics,high
537,6,0.3562071871080222,Duncan Laurence,UK,22,m,NL,Male,en,high
537,7,0.3333333333333333,Roy Orbison,UK,22,m,US,Male,en,high
537,8,0.31546487678572877,Bryan Adams,UK,22,m,CA,Male,en,high
537,9,0.3010299956639812,Beck,UK,22,m,DK,Male,en,high
537,10,0.2890648263178879,AFI,UK,22,m,US,Female,en,high
173,1,1.0,Ray LaMontagne,US,37,m,US,Male,en,high
173,2,0.6309297535714575,Gregory Alan Isakov,US,37,m,US,Male,,high
173,3,0.5,Peter Bradley Adams,US,37,m,US,Male,en,high
173,4,0.43067655807339306,Weyes Blood,US,37,m,US,Female,en,high
173,5,0.38685280723454163,Adele,US,37,m,UK,Female,en,high
173,6,0.3562071871080222,Four Tet,US,37,m,UK,Male,no_lyrics,high
173,7,0.3333333333333333,Aldous Harding,US,37,m,NZ,Female,en,high
173,8,0.31546487678572877,John Mayer,US,37,m,IN,Male,en,high
173,9,0.3010299956639812,Ben Howard,US,37,m,UK,Male,en,high
173,10,0.2890648263178879,Ariana Grande,US,37,m,US,Female,en,high
924,1,1.0,Marilyn Manson,PH,19,m,US,Male,en,high
924,2,0.6309297535714575,Marilyn Manson,PH,19,m,US,Male,en,high
924,3,0.5,Marilyn Manson,PH,19,m,US,Male,en,high
924,4,0.43067655807339306,Ozzy Osbourne,PH,19,m,UK,Male,en,high
924,5,0.38685280723454163,Michael Sembello,PH,19,m,US,Male,no_lyrics,high
924,6,0.3562071871080222,Marilyn Manson,PH,19,m,US,Male,en,high
924,7,0.3333333333333333,Britney Spears,PH,19,m,US,Female,en,high
924,8,0.31546487678572877,Marilyn Manson,PH,19,m,US,Male,en,high
924,9,0.3010299956639812,Seal,PH,19,m,UK,Male,en,high
924,10,0.2890648263178879,Bryan Adams,PH,19,m,CA,Male,en,high
80,1,1.0,Red,RU,24,m,PL,Male,en,high
80,2,0.6309297535714575,Blue Stahli,RU,24,m,US,Male,en,high
80,3,0.5,Moby,RU,24,m,US,Male,en,high
80,4,0.43067655807339306,Meg Myers,RU,24,m,US,Female,en,high
80,5,0.38685280723454163,Oxxxymiron,RU,24,m,UK,Male,no_lyrics,mid
80,6,0.3562071871080222,Björk,RU,24,m,IS,Female,en,high
80,7,0.3333333333333333,Rob Zombie,RU,24,m,US,Male,en,high
80,8,0.31546487678572877,Beck,RU,24,m,DK,Male,en,high
80,9,0.3010299956639812,Moby,RU,24,m,US,Male,en,high
80,10,0.2890648263178879,IAMX,RU,24,m,DE,Male,en,high
434,1,1.0,Mayhem,RU,25,m,CA,Female,en,high
434,2,0.6309297535714575,Emperor,RU,25,m,UK,Male,en,high
434,3,0.5,Mayhem,RU,25,m,CA,Female,en,high
434,4,0.43067655807339306,Ihsahn,RU,25,m,NO,Male,,high
434,5,0.38685280723454163,Nile,RU,25,m,US,Female,,high
434,6,0.3562071871080222,Queen,RU,25,m,JP,Female,en,high
434,7,0.3333333333333333,Carpenter Brut,RU,25,m,FR,Male,no_lyrics,high
434,8,0.31546487678572877,Mayhem,RU,25,m,CA,Female,en,high
434,9,0.3010299956639812,Marisa Monte,RU,25,m,BR,Female,pt,high
434,10,0.2890648263178879,Russian Red,RU,25,m,ES,Female,en,mid
149,1,1.0,Ry x,PL,32,m,AU,Male,en,high
149,2,0.6309297535714575,John Maus,PL,32,m,US,Male,en,high
149,3,0.5,Aldous Harding,PL,32,m,NZ,Female,en,high
149,4,0.43067655807339306,James Blake,PL,32,m,UK,Male,en,high
149,5,0.38685280723454163,Four Tet,PL,32,m,UK,Male,no_lyrics,high
149,6,0.3562071871080222,Weyes Blood,PL,32,m,US,Female,en,high
149,7,0.3333333333333333,James Blake,PL,32,m,UK,Male,en,high
149,8,0.31546487678572877,Weyes Blood,PL,32,m,US,Female,en,high
149,9,0.3010299956639812,Joe Goddard,PL,32,m,UK,Male,en,high
149,10,0.2890648263178879,Toro y Moi,PL,32,m,US,Male,en,high
759,1,1.0,Roy Orbison,DE,26,m,US,Male,en,high
759,2,0.6309297535714575,Seal,DE,26,m,UK,Male,en,high
759,3,0.5,Haddaway,DE,26,m,DE,Male,en,high
759,4,0.43067655807339306,Eagle-Eye Cherry,DE,26,m,SE,Male,,high
759,5,0.38685280723454163,Billy Joel,DE,26,m,US,Male,en,high
759,6,0.3562071871080222,Alon Mor,DE,26,m,IL,Male,no_lyrics,mid
759,7,0.3333333333333333,Rod Stewart,DE,26,m,UK,Male,en,high
759,8,0.31546487678572877,Dolly Parton,DE,26,m,US,Female,en,high
759,9,0.3010299956639812,Nik Kershaw,DE,26,m,UK,Male,en,high
759,10,0.2890648263178879,Beck,DE,26,m,DK,Male,en,high
717,1,1.0,Ariana Grande,BR,22,f,US,Female,en,high
717,2,0.6309297535714575,Sia,BR,22,f,AU,Female,en,high
717,3,0.5,Adele,BR,22,f,UK,Female,en,high
717,4,0.43067655807339306,Justin Timberlake,BR,22,f,US,Male,en,high
717,5,0.38685280723454163,Michael Sembello,BR,22,f,US,Male,no_lyrics,high
717,6,0.3562071871080222,Adele,BR,22,f,UK,Female,en,high
717,7,0.3333333333333333,Sia,BR,22,f,AU,Female,en,high
717,8,0.31546487678572877,Justin Bieber,BR,22,f,CA,Male,en,high
717,9,0.3010299956639812,Lil Nas X,BR,22,f,US,Male,en,high
717,10,0.2890648263178879,Britney Spears,BR,22,f,US,Female,en,high
677,1,1.0,Weyes Blood,PS,18,m,US,Female,en,high
677,2,0.6309297535714575,Jessica Pratt,PS,18,m,US,Female,en,high
677,3,0.5,Jessica Pratt,PS,18,m,US,Female,en,high
677,4,0.43067655807339306,Thom Yorke,PS,18,m,UK,Male,,high
677,5,0.38685280723454163,Julia Holter,PS,18,m,US,Female,en,high
677,6,0.3562071871080222,Four Tet,PS,18,m,UK,Male,no_lyrics,high
677,7,0.3333333333333333,Cass McCombs,PS,18,m,US,Male,en,high
677,8,0.31546487678572877,Angel Olsen,PS,18,m,US,Female,en,high
677,9,0.3010299956639812,Snail Mail,PS,18,m,US,Female,en,high
677,10,0.2890648263178879,James Blake,PS,18,m,UK,Male,en,high
911,1,1.0,Marilyn Manson,BR,21,m,US,Male,en,high
911,2,0.6309297535714575,Laura Branigan,BR,21,m,US,Female,en,high
911,3,0.5,AFI,BR,21,m,US,Female,en,high
911,4,0.43067655807339306,Moby,BR,21,m,US,Male,en,high
911,5,0.38685280723454163,Michael Sembello,BR,21,m,US,Male,no_lyrics,high
911,6,0.3562071871080222,Marilyn Manson,BR,21,m,US,Male,en,high
911,7,0.3333333333333333,Gilberto Gil,BR,21,m,BR,Male,pt,high
911,8,0.31546487678572877,Chuck Berry,BR,21,m,US,Male,en,high
911,9,0.3010299956639812,Queen,BR,21,m,JP,Female,en,high
911,10,0.2890648263178879,Ice Cube,BR,21,m,US,Male,en,high
317,1,1.0,Wild Nothing,US,23,m,US,Male,en,high
317,2,0.6309297535714575,Yung Lean,US,23,m,SE,Male,en,high
317,3,0.5,Sally Dige,US,23,m,DE,Female,,mid
317,4,0.43067655807339306,Rob Zombie,US,23,m,US,Male,en,high
317,5,0.38685280723454163,The Weeknd,US,23,m,CA,Male,en,high
317,6,0.3562071871080222,edIT,US,23,m,UK,Male,no_lyrics,mid
317,7,0.3333333333333333,Marty Robbins,US,23,m,US,Male,en,mid
317,8,0.31546487678572877,Projota,US,23,m,BR,Male,pt,mid
317,9,0.3010299956639812,Isaac Hayes,US,23,m,US,Male,en,low
317,10,0.2890648263178879,Merle Haggard,US,23,m,US,Male,en,mid
581,1,1.0,Waldeck,HU,20,m,AT,Male,en,high
581,2,0.6309297535714575,Moby,HU,20,m,US,Male,en,high
581,3,0.5,Johnny Cash,HU,20,m,US,Male,en,high
581,4,0.43067655807339306,DJ Shadow,HU,20,m,US,Male,en,high
581,5,0.38685280723454163,Brian Eno,HU,20,m,UK,Male,no_lyrics,high
581,6,0.3562071871080222,Frank Turner,HU,20,m,UK,Male,en,high
581,7,0.3333333333333333,Bezerra da Silva,HU,20,m,BR,Male,pt,mid
581,8,0.31546487678572877,Bob Dylan,HU,20,m,US,Male,en,high
581,9,0.3010299956639812,Lauren Daigle,HU,20,m,US,Female,en,high
581,10,0.2890648263178879,Miracle of Sound,HU,20,m,IE,Male,en,mid
706,1,1.0,Aldous Harding,IT,20,m,NZ,Female,en,high
706,2,0.6309297535714575,Jenny Lewis,IT,20,m,US,Female,en,high
706,3,0.5,Snail Mail,IT,20,m,US,Female,en,high
706,4,0.43067655807339306,Sharon Van Etten,IT,20,m,US,Female,en,high
706,5,0.38685280723454163,Perfume Genius,IT,20,m,US,Male,no_lyrics,high
706,6,0.3562071871080222,Björk,IT,20,m,IS,Female,en,high
706,7,0.3333333333333333,Sharon Van Etten,IT,20,m,US,Female,en,high
706,8,0.31546487678572877,Cass McCombs,IT,20,m,US,Male,en,high
706,9,0.3010299956639812,Jessica Pratt,IT,20,m,US,Female,en,high
706,10,0.2890648263178879,Julia Holter,IT,20,m,US,Female,en,high
605,1,1.0,Ariana Grande,IN,19,m,US,Female,en,high
605,2,0.6309297535714575,Travis Scott,IN,19,m,US,Male,en,high
605,3,0.5,Ariana Grande,IN,19,m,US,Female,en,high
605,4,0.43067655807339306,Tame Impala,IN,19,m,AU,Male,en,high
605,5,0.38685280723454163,Perfume Genius,IN,19,m,US,Male,no_lyrics,high
605,6,0.3562071871080222,Ariana Grande,IN,19,m,US,Female,en,high
605,7,0.3333333333333333,Lana Del Rey,IN,19,m,US,Female,en,high
605,8,0.31546487678572877,Britney Spears,IN,19,m,US,Female,en,high
605,9,0.3010299956639812,Beck,IN,19,m,DK,Male,en,high
605,10,0.2890648263178879,Britney Spears,IN,19,m,US,Female,en,high
617,1,1.0,James Blake,EE,32,f,UK,Male,en,high
617,2,0.6309297535714575,Toro y Moi,EE,32,f,US,Male,en,high
617,3,0.5,Weyes Blood,EE,32,f,US,Female,en,high
617,4,0.43067655807339306,Snail Mail,EE,32,f,US,Female,en,high
617,5,0.38685280723454163,Four Tet,EE,32,f,UK,Male,no_lyrics,high
617,6,0.3562071871080222,Apparat,EE,32,f,DE,Male,en,high
617,7,0.3333333333333333,John Maus,EE,32,f,US,Male,en,high
617,8,0.31546487678572877,Kurt Vile,EE,32,f,US,Male,en,high
617,9,0.3010299956639812,Toro y Moi,EE,32,f,US,Male,en,high
617,10,0.2890648263178879,Weyes Blood,EE,32,f,US,Female,en,high
93,1,1.0,Bryan Adams,FI,23,m,CA,Male,en,high
93,2,0.6309297535714575,Eagle-Eye Cherry,FI,23,m,SE,Male,,high
93,3,0.5,Beck,FI,23,m,DK,Male,en,high
93,4,0.43067655807339306,Haddaway,FI,23,m,DE,Male,en,high
93,5,0.38685280723454163,Dolly Parton,FI,23,m,US,Female,en,high
93,6,0.3562071871080222,Michael Sembello,FI,23,m,US,Male,no_lyrics,high
93,7,0.3333333333333333,Seal,FI,23,m,UK,Male,en,high
93,8,0.31546487678572877,Chuck Berry,FI,23,m,US,Male,en,high
93,9,0.3010299956639812,Avril Lavigne,FI,23,m,CA,Female,en,high
93,10,0.2890648263178879,Britney Spears,FI,23,m,US,Female,en,high
798,1,1.0,Ghost,SE,25,m,UK,Male,en,high
798,2,0.6309297535714575,YOB,SE,25,m,UK,Male,,high
798,3,0.5,Owl City,SE,25,m,US,Male,en,high
